abonent_id,reg_start_date,reg_end_date,reg_time_seconds,reg_time_minutes,reg_time_hours
2117b33f-de21-4a7d-bda7-57ceaa73576a,2023-10-23T19:09:06.102307+00:00,2023-10-23T19:45:20.687485+00:00,2174.585178,36.2430863,0.6040514383
218baa03-47a4-4e31-a6eb-fdaa08225894,2023-10-26T07:48:46.418412+00:00,2023-10-26T07:55:02.921051+00:00,376.502639,6.275043983333333,0.1045840664
2191b233-d1ce-4b49-b4cd-118f93741cfd,2023-10-30T11:13:20.493385+00:00,2023-10-30T11:18:15.019075+00:00,294.52569,4.9087615,0.08181269167
21952419-3123-41ae-9bc7-df3be30eafa3,2023-10-13T06:49:50.097592+00:00,2023-10-13T06:53:36.681026+00:00,226.583434,3.776390566666667,0.06293984278
232f7c35-994a-41b3-9d28-1d55d0fd18eb,2023-10-12T09:33:41.040773+00:00,2023-10-12T09:34:56.731342+00:00,75.690569,1.2615094833333331,0.02102515806
235aa333-3149-4e04-8a14-7c42b8f8ee7e,2023-10-09T11:53:20.114749+00:00,2023-10-09T11:55:12.262865+00:00,112.148116,1.8691352666666667,0.03115225444
23740980-1507-45f2-90ec-697eaa9a12ed,2023-10-04T09:27:03.971135+00:00,2023-10-04T09:28:03.149853+00:00,59.178718,0.9863119666666668,0.01643853278
23a746ca-92ee-4dfd-bf24-6d048eba4dcb,2023-10-17T09:23:40.799528+00:00,2023-10-17T09:26:03.198061+00:00,142.398533,2.373308883333333,0.03955514806
23aa195e-6908-412e-a69b-06ea268a6bcb,2023-10-23T06:55:55.248034+00:00,2023-10-23T07:01:24.480738+00:00,329.232704,5.487211733333334,0.09145352889
23b74275-3c31-4ab8-8be6-452bb0c60711,2023-10-20T13:47:35.107019+00:00,2023-10-20T13:48:24.792149+00:00,49.68513,0.8280855,0.013801425
2437b35b-9509-45bc-bd8d-37ab1c624367,2023-10-09T10:55:58.692288+00:00,2023-10-09T10:57:22.701338+00:00,84.00905,1.4001508333333337,0.02333584722
243a9661-3185-4c07-ac62-62407087e69b,2023-10-30T07:49:33.652251+00:00,2023-10-30T07:50:27.235578+00:00,53.583327,0.89305545,0.0148842575
246677d6-0e18-4e96-aa62-5b62839ad9b0,2023-10-30T07:53:29.316914+00:00,2023-10-30T07:54:22.520712+00:00,53.203798,0.8867299666666667,0.01477883278
248ab56f-171c-4a08-a039-c0c1bd9ff1e2,2023-10-25T19:15:46.681616+00:00,2023-10-25T19:16:39.206661+00:00,52.525045,0.8754174166666666,0.01459029028
24b2a853-c152-4896-a740-1e16b85430b2,2023-10-04T09:15:55.279462+00:00,2023-10-04T09:18:23.223865+00:00,147.944403,2.46574005,0.0410956675
24c16f6a-2467-46b0-a05e-f46e9c2fff20,2023-10-08T06:03:30.240715+00:00,2023-10-08T06:04:17.509536+00:00,47.268821,0.7878136833333333,0.01313022806
25a146d1-c678-4cd5-b680-cc825cb89dfb,2023-10-12T14:34:06.365371+00:00,2023-10-12T14:53:15.094857+00:00,1148.729486,19.145491433333333,0.3190915239
2659d23c-81ae-4744-8388-65001d047189,2023-10-20T14:04:44.454092+00:00,2023-10-20T14:05:19.907876+00:00,35.453784,0.5908964,0.009848273333
26c760dc-e2ab-421a-8e1b-3fb9ed14fa29,2023-10-31T07:42:13.889807+00:00,2023-10-31T07:44:38.175691+00:00,144.285884,2.4047647333333333,0.04007941222
26d4d680-c4fa-4c07-be87-c5ebf613c268,2023-10-24T07:31:14.926735+00:00,2023-10-24T07:32:05.658639+00:00,50.731904,0.8455317333333333,0.01409219556
26db362e-2d8b-4e14-9567-91cc12576fea,2023-10-12T10:26:03.256025+00:00,2023-10-12T10:27:17.131853+00:00,73.875828,1.2312638,0.02052106333
26e86ff0-5c94-4a22-9f37-bc0bf27e13be,2023-10-25T13:27:39.951314+00:00,2023-10-25T13:28:03.458807+00:00,23.507493,0.39179155,0.006529859167
26f5edad-0bde-4d89-b2f6-e8865a2c3405,2023-10-12T11:42:26.104821+00:00,2023-10-12T11:42:56.651369+00:00,30.546548,0.5091091333333334,0.008485152222
27d9f7d3-7205-4c98-b762-5206b12a152d,2023-10-25T09:08:58.067867+00:00,2023-10-25T09:10:30.374074+00:00,92.306207,1.5384367833333334,0.02564061306
28a6da54-8659-4a73-aef1-34358fb607db,2023-10-29T18:26:35.903982+00:00,2023-10-29T18:27:09.939307+00:00,34.035325,0.5672554166666667,0.009454256944
28c7a7e3-ee9e-4ce3-ac80-5693b8268a24,2023-10-06T10:44:43.972462+00:00,2023-10-06T10:47:39.086067+00:00,175.113605,2.9185600833333334,0.04864266806
